Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1668942000000,1196.55000000,1196.87000000,1160.00000000,1167.76000000,79173.72210000,1668945599999,93079993.96479900,95775,38624.49760000,45379233.78353600,0
1668945600000,1167.76000000,1173.32000000,1153.00000000,1166.73000000,74105.89730000,1668949199999,86293987.27260800,78725,33700.19190000,39236912.48330400,0
1668949200000,1166.74000000,1179.40000000,1164.91000000,1176.56000000,25137.98760000,1668952799999,29473815.21793000,34676,12909.38170000,15137972.92033000,0
1668952800000,1176.57000000,1180.47000000,1171.42000000,1172.58000000,15845.32050000,1668956399999,18622772.85037700,24393,7720.51460000,9076212.32146200,0
1668956400000,1172.59000000,1179.33000000,1171.80000000,1177.13000000,13634.15750000,1668959999999,16040256.90360800,20440,7425.71190000,8736537.58553800,0
1668960000000,1177.12000000,1179.89000000,1169.53000000,1175.09000000,13158.36120000,1668963599999,15455248.01536100,20114,6133.06240000,7204281.36559600,0
1668963600000,1175.09000000,1177.69000000,1171.95000000,1172.81000000,11108.15370000,1668967199999,13047669.60113500,17096,5444.12480000,6395738.37885000,0
1668967200000,1172.81000000,1178.34000000,1171.54000000,1178.15000000,10284.06870000,1668970799999,12086544.74956100,15500,5113.96230000,6010416.19714700,0
1668970800000,1178.14000000,1190.00000000,1175.41000000,1185.46000000,19278.61210000,1668974399999,22791893.06026100,22004,10045.86950000,11876921.48388800,0
1668974400000,1185.47000000,1186.72000000,1172.20000000,1177.46000000,22698.44040000,1668977999999,26769968.13067000,27478,9337.79650000,11002476.12893800,0
1668978000000,1177.46000000,1177.47000000,1134.05000000,1143.15000000,53676.51780000,1668981599999,61883240.00987000,70636,24282.76090000,27994498.62173900,0
1668981600000,1143.16000000,1154.31000000,1135.00000000,1142.87000000,35988.96750000,1668985199999,41223167.83055300,49119,18902.37610000,21651026.60433200,0
1668985200000,1142.87000000,1146.61000000,1132.65000000,1142.21000000,29464.66370000,1668988799999,33609185.61979400,34490,13902.70510000,15859045.53260800,0
1668988800000,1142.21000000,1144.12000000,1125.86000000,1140.44000000,44980.26640000,1668992399999,51060720.20562800,50528,21726.17560000,24663351.83444300,0
1668992400000,1140.43000000,1143.06000000,1128.61000000,1131.49000000,18152.47630000,1668995999999,20642501.87712900,25877,8211.99380000,9340100.94213800,0
1668996000000,1131.50000000,1132.93000000,1111.18000000,1122.77000000,60323.97890000,1668999599999,67569747.28067700,64717,30524.49890000,34192221.53742900,0
1668999600000,1122.77000000,1127.00000000,1111.11000000,1125.12000000,27178.85950000,1669003199999,30454430.72929000,31621,13606.09920000,15247256.99435700,0
1669003200000,1125.12000000,1140.00000000,1124.16000000,1128.71000000,43119.42490000,1669006799999,48840576.39574700,42804,22875.65090000,25906858.65666800,0
1669006800000,1128.71000000,1136.97000000,1128.05000000,1136.00000000,16993.21380000,1669010399999,19268985.01331100,21715,8296.63390000,9406425.55037400,0
1669010400000,1135.99000000,1138.32000000,1127.40000000,1128.14000000,20433.15710000,1669013999999,23139871.34884300,23239,10316.40640000,11682402.89757300,0
1669014000000,1128.15000000,1132.39000000,1117.01000000,1123.48000000,23777.19100000,1669017599999,26743689.62588000,28690,9895.44960000,11129979.29601000,0
1669017600000,1123.49000000,1127.70000000,1117.01000000,1120.58000000,19919.25440000,1669021199999,22358073.23519100,28168,9174.58750000,10299424.97378000,0
1669021200000,1120.59000000,1126.97000000,1105.65000000,1120.76000000,54918.93970000,1669024799999,61307132.49795600,56904,26587.61750000,29675876.33188600,0
1669024800000,1120.77000000,1128.84000000,1115.24000000,1127.16000000,36597.81590000,1669028399999,41000839.92293900,39537,15721.16980000,17625493.18959400,0
1669028400000,1127.16000000,1131.81000000,1121.66000000,1125.00000000,33969.15790000,1669031999999,38286963.79640900,37508,17214.06230000,19402501.69035200,0
1669032000000,1125.00000000,1128.36000000,1115.10000000,1127.30000000,26514.34400000,1669035599999,29742152.82702000,35594,12102.39620000,13579633.12876400,0
1669035600000,1127.30000000,1146.99000000,1125.67000000,1135.15000000,52629.16780000,1669039199999,59828966.17172800,56908,29551.62040000,33594573.02442800,0
1669039200000,1135.16000000,1143.00000000,1133.21000000,1134.44000000,30688.13210000,1669042799999,34901451.50266700,42219,15484.20470000,17611761.12157400,0
1669042800000,1134.45000000,1137.25000000,1129.19000000,1130.33000000,35621.24790000,1669046399999,40383337.26662000,35559,17728.17980000,20096845.49865800,0
1669046400000,1130.34000000,1133.10000000,1099.00000000,1116.58000000,83574.70260000,1669049999999,92975482.05396400,90427,40656.17280000,45221306.71302100,0
1669050000000,1116.58000000,1121.63000000,1102.81000000,1105.71000000,31708.34590000,1669053599999,35244573.36173000,42618,14484.12000000,16102656.50414700,0
1669053600000,1105.72000000,1108.85000000,1092.43000000,1100.21000000,60533.65180000,1669057199999,66589412.17399500,66117,29734.20260000,32706482.30341600,0
1669057200000,1100.22000000,1106.74000000,1079.76000000,1091.22000000,60488.29020000,1669060799999,65989182.16214100,68537,30873.53810000,33695123.76774300,0
1669060800000,1091.22000000,1114.29000000,1089.51000000,1104.94000000,43447.01180000,1669064399999,47929625.55420100,48732,23437.15950000,25847653.32000100,0
1669064400000,1104.94000000,1108.68000000,1082.36000000,1094.97000000,36953.84990000,1669067999999,40469838.85806300,44548,18200.57050000,19927310.67159500,0
1669068000000,1094.97000000,1123.27000000,1093.70000000,1107.97000000,41393.44030000,1669071599999,45901590.56233000,56059,20767.03880000,23029753.89529700,0
1669071600000,1107.98000000,1116.46000000,1106.82000000,1107.34000000,18732.02530000,1669075199999,20795361.07486900,24670,9642.79910000,10704572.51947200,0
1669075200000,1107.34000000,1117.29000000,1100.73000000,1106.97000000,45202.94100000,1669078799999,50114433.09260800,44658,25208.45380000,27936528.57125900,0
1669078800000,1106.97000000,1110.29000000,1098.52000000,1101.88000000,23870.26790000,1669082399999,26377783.54422300,28279,10470.72590000,11574094.96987500,0
1669082400000,1101.87000000,1111.27000000,1097.02000000,1109.30000000,19896.26790000,1669085999999,21925564.89881800,25252,10390.39660000,11452772.69372200,0
1669086000000,1109.30000000,1112.21000000,1102.29000000,1104.41000000,17969.75360000,1669089599999,19895778.60264400,23631,8328.49020000,9220831.27811200,0
1669089600000,1104.41000000,1107.33000000,1099.75000000,1102.07000000,14163.47950000,1669093199999,15634348.71394100,19316,5836.38980000,6443362.05565900,0
1669093200000,1102.07000000,1105.32000000,1096.40000000,1099.13000000,20469.70420000,1669096799999,22528996.58970600,25000,8511.83630000,9367617.89496300,0
1669096800000,1099.13000000,1100.59000000,1083.89000000,1085.51000000,41003.88390000,1669100399999,44784446.40701000,43373,17118.63660000,18694478.46982000,0
1669100400000,1085.50000000,1094.81000000,1079.54000000,1093.31000000,29647.16310000,1669103999999,32237104.64931600,36845,14097.01720000,15331456.89741800,0
1669104000000,1093.31000000,1094.78000000,1075.00000000,1088.13000000,45153.32600000,1669107599999,48956209.98480000,45052,23961.95580000,25991385.84261500,0
1669107600000,1088.12000000,1092.99000000,1079.14000000,1081.19000000,21928.71290000,1669111199999,23806138.74454500,28993,9608.20490000,10437945.39783500,0
1669111200000,1081.19000000,1095.00000000,1077.09000000,1092.74000000,26702.23860000,1669114799999,29013938.89824800,33919,14697.02280000,15973807.81847700,0
1669114800000,1092.73000000,1094.26000000,1082.15000000,1085.44000000,20477.34860000,1669118399999,22262352.50686600,25898,7795.44440000,8475986.95770800,0
1669118400000,1085.44000000,1102.70000000,1079.00000000,1098.37000000,43870.85760000,1669121999999,47900864.08383200,48663,23579.91600000,25758595.34451700,0
1669122000000,1098.36000000,1135.50000000,1097.38000000,1132.99000000,89933.39540000,1669125599999,100473094.57178300,93038,47128.20210000,52661160.28016800,0
1669125600000,1132.98000000,1142.50000000,1118.02000000,1121.90000000,52860.06640000,1669129199999,59617618.67938000,69105,25132.43220000,28348691.10614100,0
1669129200000,1121.90000000,1143.96000000,1121.61000000,1135.37000000,63899.11370000,1669132799999,72280913.81090500,67297,31595.52440000,35738026.81785500,0
1669132800000,1135.36000000,1146.13000000,1127.00000000,1127.39000000,31334.20030000,1669136399999,35501894.84721300,43814,15354.52220000,17416941.80969200,0
1669136400000,1127.39000000,1129.59000000,1114.27000000,1117.13000000,27184.87920000,1669139999999,30519579.33956900,37764,11609.39060000,13037749.76910900,0
1669140000000,1117.14000000,1127.98000000,1115.31000000,1126.78000000,27411.48420000,1669143599999,30780499.44079700,39966,15083.20420000,16938069.87910800,0
1669143600000,1126.79000000,1138.00000000,1124.32000000,1127.25000000,27326.73890000,1669147199999,30872045.62001000,34509,13701.71880000,15478294.92569200,0
1669147200000,1127.26000000,1133.41000000,1126.57000000,1127.73000000,12069.02320000,1669150799999,13634428.27463400,19555,5998.40430000,6776233.47068200,0
1669150800000,1127.73000000,1132.17000000,1122.96000000,1131.01000000,15017.74360000,1669154399999,16928694.57341900,20446,8107.05370000,9141229.49838000,0
1669154400000,1131.01000000,1140.23000000,1126.31000000,1137.64000000,13757.75700000,1669157999999,15576502.65576700,22569,7790.07480000,8823102.87251300,0
1669158000000,1137.63000000,1142.36000000,1133.35000000,1139.60000000,17734.23240000,1669161599999,20159230.16649300,22854,8438.41820000,9592591.18838000,0
1669161600000,1139.59000000,1148.79000000,1133.74000000,1134.32000000,31903.59010000,1669165199999,36334294.56451800,40185,17177.92540000,19564699.73870500,0
1669165200000,1134.32000000,1136.66000000,1127.75000000,1132.02000000,16036.45040000,1669168799999,18140077.33592500,22516,7098.70840000,8029691.79754700,0
1669168800000,1132.01000000,1167.28000000,1131.75000000,1163.53000000,78591.83390000,1669172399999,90830609.86392400,70277,37287.48350000,43053839.61819800,0
1669172400000,1163.52000000,1170.87000000,1158.80000000,1170.80000000,30552.91200000,1669175999999,35564484.80661300,34466,15205.31350000,17698814.93345500,0
1669176000000,1170.81000000,1171.45000000,1161.33000000,1164.00000000,19841.34640000,1669179599999,23135944.83408800,25448,7842.51210000,9144150.94046000,0
1669179600000,1164.00000000,1165.76000000,1157.69000000,1158.21000000,19491.69720000,1669183199999,22650799.49462900,24521,8937.52210000,10388229.72160500,0
1669183200000,1158.22000000,1164.16000000,1157.48000000,1162.22000000,13151.91470000,1669186799999,15260581.39072800,18540,6514.14300000,7558092.60351700,0
1669186800000,1162.23000000,1169.99000000,1158.25000000,1166.71000000,23992.29940000,1669190399999,27934554.66000700,24922,14032.59440000,16338172.53691100,0
1669190400000,1166.71000000,1175.00000000,1160.51000000,1164.05000000,27893.28280000,1669193999999,32523812.37161500,35284,13074.83140000,15248631.03002900,0
1669194000000,1164.05000000,1171.20000000,1162.81000000,1166.98000000,20084.44940000,1669197599999,23437390.52703300,27399,10140.34180000,11833912.31158900,0
1669197600000,1166.98000000,1184.25000000,1162.07000000,1174.58000000,36122.93660000,1669201199999,42304807.69419400,40686,18340.84170000,21480254.07440600,0
1669201200000,1174.59000000,1178.41000000,1170.64000000,1174.98000000,23420.14660000,1669204799999,27501171.88222800,27717,11773.82950000,13825467.19437600,0
1669204800000,1174.98000000,1178.00000000,1164.69000000,1164.78000000,21327.02090000,1669208399999,24986986.78218000,28525,8601.96880000,10079726.26954100,0
1669208400000,1164.79000000,1168.97000000,1155.63000000,1157.36000000,23341.01550000,1669211999999,27147126.53396300,30815,11433.24280000,13300566.01228600,0
1669212000000,1157.37000000,1168.30000000,1153.67000000,1165.94000000,32119.34170000,1669215599999,37296039.23727500,35779,16873.90940000,19599131.23804600,0
1669215600000,1165.93000000,1172.03000000,1159.46000000,1161.28000000,24623.81150000,1669219199999,28708431.65393000,28915,12417.26020000,14474496.74404600,0
1669219200000,1161.28000000,1163.70000000,1150.60000000,1152.55000000,17339.12010000,1669222799999,20093969.83746800,24574,8758.15880000,10150531.83352400,0
1669222800000,1152.56000000,1155.75000000,1150.60000000,1154.10000000,19724.86740000,1669226399999,22758159.82089500,25001,10176.79990000,11740411.98581400,0
1669226400000,1154.11000000,1175.64000000,1153.11000000,1170.33000000,27011.23160000,1669229999999,31411689.16418900,34950,14418.34980000,16768091.86519300,0
1669230000000,1170.32000000,1189.75000000,1163.69000000,1168.92000000,60442.98970000,1669233599999,71068301.29172600,71051,31493.53030000,37035704.26698400,0
1669233600000,1168.91000000,1175.61000000,1159.99000000,1175.24000000,19542.11700000,1669237199999,22818195.85908100,24701,9852.57020000,11510928.72435200,0
1669237200000,1175.24000000,1176.94000000,1169.11000000,1169.69000000,12133.81720000,1669240799999,14229814.39541100,18272,5211.67420000,6112580.34259900,0
1669240800000,1169.70000000,1175.17000000,1168.15000000,1174.38000000,8562.15750000,1669244399999,10027135.82901100,15166,4019.34780000,4707190.00172400,0
1669244400000,1174.38000000,1190.00000000,1173.13000000,1184.52000000,29676.80980000,1669247999999,35106762.59946700,38151,14993.63820000,17735911.04171600,0
1669248000000,1184.52000000,1190.00000000,1180.60000000,1182.20000000,24573.27010000,1669251599999,29090573.23257500,31232,14609.70250000,17298980.26308900,0
1669251600000,1182.20000000,1207.33000000,1181.17000000,1202.62000000,48668.41180000,1669255199999,58048213.14366200,52326,27751.77560000,33103347.66818700,0
1669255200000,1202.62000000,1210.00000000,1199.42000000,1200.18000000,36831.18330000,1669258799999,44364355.09640000,41725,18527.36890000,22317425.68314700,0
1669258800000,1200.17000000,1205.88000000,1197.31000000,1201.92000000,15813.80980000,1669262399999,18998336.36965100,21085,8359.16130000,10042469.33044600,0
1669262400000,1201.93000000,1205.94000000,1198.74000000,1203.25000000,16121.97880000,1669265999999,19384159.46793900,18958,8241.26780000,9908193.68039200,0
1669266000000,1203.25000000,1205.47000000,1199.63000000,1200.88000000,15479.65450000,1669269599999,18618343.61699500,18567,7173.53950000,8627750.01180400,0
1669269600000,1200.88000000,1217.05000000,1199.48000000,1214.01000000,37986.48010000,1669273199999,45844747.74297500,33704,20066.95050000,24222483.14308900,0
1669273200000,1214.00000000,1217.71000000,1206.26000000,1206.72000000,39850.44870000,1669276799999,48347327.38369900,35435,15951.57510000,19352777.42797300,0
1669276800000,1206.72000000,1208.35000000,1194.04000000,1199.81000000,30854.28810000,1669280399999,37050199.01688200,35673,13603.44270000,16335574.19293200,0
1669280400000,1199.80000000,1203.00000000,1195.70000000,1201.85000000,14096.33390000,1669283999999,16918100.94484800,20605,8730.95670000,10478031.95918300,0
1669284000000,1201.85000000,1204.35000000,1191.52000000,1196.73000000,20454.29450000,1669287599999,24488944.70825900,29152,9157.02040000,10963037.37368600,0
1669287600000,1196.74000000,1197.77000000,1192.90000000,1195.75000000,9114.58250000,1669291199999,10892446.25146700,17313,4250.61520000,5079660.65461300,0
1669291200000,1195.76000000,1201.82000000,1192.50000000,1194.54000000,17949.36920000,1669294799999,21474318.17116800,24387,9901.77960000,11847671.00892700,0
1669294800000,1194.54000000,1203.92000000,1192.89000000,1200.10000000,16169.93440000,1669298399999,19368909.89950000,21717,10284.54620000,12319684.42525800,0
1669298400000,1200.11000000,1200.50000000,1185.96000000,1193.82000000,22316.14510000,1669301999999,26604111.95977400,29703,10306.98040000,12286001.01963900,0
1669302000000,1193.82000000,1198.53000000,1190.00000000,1195.24000000,9537.63330000,1669305599999,11395924.66694100,17475,4568.99240000,5459367.16570300,0
1669305600000,1195.24000000,1207.59000000,1192.69000000,1201.02000000,25454.71780000,1669309199999,30544180.03247200,32511,13131.54260000,15761095.04040700,0
1669309200000,1201.03000000,1208.22000000,1198.68000000,1200.24000000,17699.08310000,1669312799999,21278384.71678100,25102,8202.26520000,9862457.93229600,0
1669312800000,1200.24000000,1205.36000000,1198.33000000,1204.11000000,12399.12230000,1669316399999,14895239.53382500,18969,6209.82410000,7460740.29227000,0
1669316400000,1204.10000000,1206.88000000,1201.09000000,1203.10000000,7613.32530000,1669319999999,9162102.14031400,14624,3771.27150000,4538763.78369700,0
1669320000000,1203.10000000,1205.82000000,1196.64000000,1198.10000000,20618.86620000,1669323599999,24740169.88551500,22989,12109.89940000,14524984.45543600,0
1669323600000,1198.10000000,1200.00000000,1193.78000000,1196.41000000,8505.32490000,1669327199999,10182212.33709800,16921,4121.33180000,4934135.85950700,0
1669327200000,1196.41000000,1205.01000000,1196.24000000,1203.47000000,7048.17180000,1669330799999,8466620.74083500,16457,3953.86700000,4748634.63707000,0
1669330800000,1203.47000000,1206.17000000,1200.12000000,1203.73000000,10924.18280000,1669334399999,13145101.36406700,20139,5670.09490000,6823114.12236500,0
1669334400000,1203.72000000,1204.98000000,1191.50000000,1194.28000000,16277.66750000,1669337999999,19483925.35421600,28066,7630.04430000,9133440.73942200,0
1669338000000,1194.28000000,1197.26000000,1191.64000000,1192.88000000,7779.80790000,1669341599999,9295894.77030100,15324,4220.27460000,5042447.01925400,0
1669341600000,1192.87000000,1193.15000000,1180.00000000,1187.30000000,37296.40620000,1669345199999,44233546.01978200,33900,21682.07660000,25713348.37490000,0
1669345200000,1187.30000000,1189.36000000,1185.19000000,1186.16000000,9792.27630000,1669348799999,11621973.15688200,17284,4727.34830000,5610931.92643200,0
1669348800000,1186.15000000,1187.92000000,1171.20000000,1175.52000000,31929.50100000,1669352399999,37609362.76160100,37046,13824.39740000,16283572.73580900,0
1669352400000,1175.51000000,1177.45000000,1172.54000000,1173.08000000,22442.61920000,1669355999999,26379658.37200500,30193,13042.80290000,15331361.53527800,0
1669356000000,1173.09000000,1183.20000000,1171.90000000,1182.04000000,13666.22550000,1669359599999,16106242.30102500,25350,7834.09570000,9232675.78044400,0
1669359600000,1182.04000000,1186.49000000,1179.82000000,1185.01000000,16075.08730000,1669363199999,19022056.13253200,20915,8882.84820000,10512327.68108800,0
1669363200000,1185.01000000,1187.18000000,1178.66000000,1180.90000000,15327.66140000,1669366799999,18113149.25133500,26497,7349.54880000,8683750.00937600,0
1669366800000,1180.89000000,1183.99000000,1176.72000000,1179.09000000,13342.10330000,1669370399999,15755910.34669400,19717,7484.05170000,8837852.15720200,0
1669370400000,1179.08000000,1189.00000000,1175.60000000,1185.33000000,18253.41330000,1669373999999,21586138.00647600,29824,9816.72060000,11607491.15880100,0
1669374000000,1185.32000000,1198.98000000,1184.88000000,1193.26000000,24160.91740000,1669377599999,28839325.82185200,37130,13033.72230000,15556756.64495600,0
1669377600000,1193.27000000,1200.12000000,1190.83000000,1191.23000000,18828.72180000,1669381199999,22494561.07022500,28663,9627.63070000,11503657.01561500,0
1669381200000,1191.23000000,1192.95000000,1187.03000000,1190.00000000,12179.31140000,1669384799999,14498245.76490700,23543,5829.04070000,6938829.24566300,0
1669384800000,1190.01000000,1193.74000000,1181.09000000,1193.15000000,24311.85230000,1669388399999,28865987.60266900,32866,12793.10120000,15195280.78635700,0
1669388400000,1193.14000000,1195.70000000,1186.60000000,1189.80000000,19312.11340000,1669391999999,23000989.14875600,23294,10926.36450000,13015307.28652700,0
1669392000000,1189.80000000,1190.09000000,1183.00000000,1187.21000000,10936.12170000,1669395599999,12972139.71427500,20063,5203.51530000,6171501.63773000,0
1669395600000,1187.21000000,1194.20000000,1186.81000000,1191.49000000,8752.51860000,1669399199999,10424267.51662800,16140,4794.83490000,5710816.05917700,0
1669399200000,1191.49000000,1194.14000000,1189.19000000,1191.17000000,8433.25200000,1669402799999,10051015.52657900,15003,4210.15540000,5017945.32414400,0
1669402800000,1191.17000000,1199.00000000,1190.91000000,1197.22000000,12629.46820000,1669406399999,15110102.28540900,18844,6930.60980000,8291595.68115300,0
1669406400000,1197.23000000,1207.77000000,1196.07000000,1199.67000000,21776.41920000,1669409999999,26185386.57223100,27935,10128.62520000,12180367.93147200,0
1669410000000,1199.67000000,1201.97000000,1198.76000000,1199.57000000,8566.39150000,1669413599999,10283622.77018700,15824,4393.17860000,5273752.77409300,0
1669413600000,1199.57000000,1202.19000000,1196.15000000,1199.26000000,7529.48120000,1669417199999,9031638.21858800,14614,3361.56460000,4032157.43940000,0
1669417200000,1199.27000000,1203.84000000,1195.71000000,1199.30000000,11830.82820000,1669420799999,14193934.27215000,23926,6566.26900000,7877917.36751500,0
1669420800000,1199.29000000,1209.86000000,1196.81000000,1206.53000000,21433.27590000,1669424399999,25788997.59977300,36936,11420.58290000,13742341.21427200,0
1669424400000,1206.52000000,1228.67000000,1205.97000000,1219.20000000,44673.62930000,1669427999999,54463382.04537500,55516,24234.56620000,29538375.04449800,0
1669428000000,1219.21000000,1225.15000000,1216.83000000,1218.22000000,19311.22440000,1669431599999,23591067.54810500,28336,9516.02000000,11627332.75640500,0
1669431600000,1218.23000000,1219.00000000,1214.36000000,1215.71000000,10797.54940000,1669435199999,13136876.25006900,19932,5714.48730000,6952512.52196000,0
1669435200000,1215.71000000,1225.78000000,1213.93000000,1222.97000000,34932.20340000,1669438799999,42668608.54009200,29184,14235.52610000,17372816.25525400,0
1669438800000,1222.97000000,1225.16000000,1220.01000000,1220.58000000,12554.81420000,1669442399999,15349626.47254100,20228,6067.61120000,7419185.23654200,0
1669442400000,1220.57000000,1220.58000000,1215.28000000,1216.90000000,9841.84170000,1669445999999,11981453.42946400,21057,4371.17850000,5321237.85071100,0
1669446000000,1216.90000000,1221.05000000,1212.35000000,1218.97000000,10130.53740000,1669449599999,12328477.20344800,18023,5382.53690000,6552584.83112100,0
1669449600000,1218.96000000,1220.95000000,1215.12000000,1216.27000000,8986.18030000,1669453199999,10945745.79320400,17969,4190.86570000,5105375.06976100,0
1669453200000,1216.27000000,1223.03000000,1216.26000000,1220.35000000,7896.49090000,1669456799999,9633922.61404300,17779,4154.65950000,5069059.57890000,0
1669456800000,1220.34000000,1227.76000000,1219.16000000,1220.07000000,16469.59580000,1669460399999,20134478.73970200,27018,8162.98660000,9980986.88038000,0
1669460400000,1220.07000000,1223.60000000,1217.84000000,1221.71000000,23351.04310000,1669463999999,28507963.38459600,27944,8034.67670000,9807715.39007600,0
1669464000000,1221.71000000,1222.44000000,1217.69000000,1219.26000000,9493.88130000,1669467599999,11580807.84613700,18322,3145.72180000,3836926.54564100,0
1669467600000,1219.25000000,1223.08000000,1218.60000000,1220.46000000,7628.57340000,1669471199999,9313226.18592400,15543,3668.66190000,4478677.65303900,0
1669471200000,1220.47000000,1235.66000000,1209.02000000,1214.27000000,35251.76440000,1669474799999,43079994.18115600,45397,18282.00850000,22359438.57327900,0
1669474800000,1214.27000000,1216.39000000,1206.27000000,1210.90000000,22365.04090000,1669478399999,27080995.00785900,30364,9992.90730000,12097620.08200700,0
1669478400000,1210.90000000,1213.92000000,1208.77000000,1209.76000000,11242.76310000,1669481999999,13625141.63856100,18200,6208.62890000,7525121.77012500,0
1669482000000,1209.75000000,1215.48000000,1207.74000000,1212.93000000,11500.83890000,1669485599999,13943202.07308000,18474,6345.63030000,7693533.94262400,0
1669485600000,1212.94000000,1213.89000000,1206.26000000,1208.29000000,10856.30390000,1669489199999,13138685.93313400,16239,4933.34470000,5970816.32634200,0
1669489200000,1208.30000000,1208.56000000,1201.88000000,1207.34000000,16660.13570000,1669492799999,20089993.20467100,23582,6595.95820000,7953226.98529200,0
1669492800000,1207.33000000,1209.11000000,1207.12000000,1208.12000000,5594.22490000,1669496399999,6758627.53276600,11033,2469.66990000,2983727.70619800,0
1669496400000,1208.12000000,1212.71000000,1208.12000000,1210.06000000,5703.77740000,1669499999999,6903171.27832700,11631,3027.77340000,3664152.67051100,0
1669500000000,1210.06000000,1210.42000000,1196.20000000,1201.32000000,10827.70410000,1669503599999,13024348.49772500,21036,3833.58750000,4613031.82706400,0
1669503600000,1201.32000000,1209.11000000,1199.79000000,1205.60000000,12337.41780000,1669507199999,14869587.00444900,16412,7376.04550000,8890819.84238800,0
1669507200000,1205.61000000,1209.31000000,1204.31000000,1206.19000000,7529.26130000,1669510799999,9083075.94859000,18735,3927.02590000,4737252.62846300,0
1669510800000,1206.18000000,1214.21000000,1205.90000000,1211.40000000,11609.58130000,1669514399999,14055140.80930000,19340,7167.37280000,8676528.72777600,0
1669514400000,1211.40000000,1216.56000000,1211.40000000,1215.35000000,11060.36230000,1669517999999,13427701.11773000,15239,6056.53430000,7352616.27488500,0
1669518000000,1215.35000000,1218.76000000,1213.92000000,1216.51000000,8711.48800000,1669521599999,10596119.07099100,13465,5241.36930000,6375240.44216500,0
1669521600000,1216.50000000,1223.33000000,1214.32000000,1218.99000000,18396.95390000,1669525199999,22426608.42627800,21957,8952.60100000,10915270.56833300,0
1669525200000,1219.00000000,1221.19000000,1215.53000000,1216.86000000,8153.81350000,1669528799999,9935545.93165800,15428,3467.17760000,4225752.67629100,0
1669528800000,1216.87000000,1222.47000000,1216.53000000,1216.54000000,8011.17620000,1669532399999,9768123.40957100,18433,3542.71970000,4319858.41805300,0
1669532400000,1216.54000000,1220.01000000,1216.45000000,1216.90000000,7129.75850000,1669535999999,8685472.74261700,14879,3303.52650000,4024689.03537700,0
1669536000000,1216.90000000,1220.47000000,1210.76000000,1211.73000000,17481.16720000,1669539599999,21227252.33253000,30297,7090.59140000,8609174.38081600,0
1669539600000,1211.73000000,1213.84000000,1209.58000000,1210.43000000,11919.91780000,1669543199999,14436822.89854700,17534,5582.22990000,6759702.03846700,0
1669543200000,1210.43000000,1220.99000000,1209.63000000,1212.68000000,22904.63590000,1669546799999,27833360.28277900,26500,12707.97470000,15444128.55923600,0
1669546800000,1212.68000000,1216.67000000,1211.54000000,1215.31000000,10103.90070000,1669550399999,12271987.22119900,17627,4598.68070000,5585119.74708000,0
1669550400000,1215.31000000,1218.68000000,1212.38000000,1214.40000000,8459.60270000,1669553999999,10282936.41085200,19111,3962.39580000,4817134.44021700,0
1669554000000,1214.41000000,1215.03000000,1211.00000000,1212.58000000,8913.44400000,1669557599999,10807472.80247500,15706,3462.06910000,4198770.89565100,0
1669557600000,1212.58000000,1216.00000000,1210.68000000,1212.86000000,7738.51480000,1669561199999,9390682.69409600,15232,3917.06310000,4753191.82234800,0
1669561200000,1212.86000000,1219.59000000,1207.47000000,1217.92000000,11494.45620000,1669564799999,13956027.18226200,17012,5896.21530000,7159432.10309400,0
1669564800000,1217.91000000,1220.80000000,1213.50000000,1213.82000000,8947.95360000,1669568399999,10894073.44109900,18490,4082.25230000,4969881.73835900,0
1669568400000,1213.81000000,1216.26000000,1211.86000000,1215.65000000,11199.46060000,1669571999999,13601468.56341300,18149,5855.51460000,7111472.87233500,0
1669572000000,1215.65000000,1218.54000000,1215.48000000,1217.59000000,10454.63030000,1669575599999,12724704.16440300,17156,6820.50820000,8301453.15337000,0
1669575600000,1217.58000000,1217.94000000,1211.11000000,1213.19000000,5816.33660000,1669579199999,7064149.38544800,13125,2543.76970000,3090527.91437800,0
1669579200000,1213.19000000,1214.66000000,1211.83000000,1213.55000000,7366.96440000,1669582799999,8941012.38524800,15345,2681.72410000,3254504.63127400,0
1669582800000,1213.55000000,1218.51000000,1213.24000000,1215.46000000,8025.75530000,1669586399999,9753649.32971400,13606,3908.93230000,4751200.52582800,0
1669586400000,1215.46000000,1217.65000000,1214.40000000,1216.25000000,5499.46980000,1669589999999,6688446.21046600,12836,3013.08290000,3664218.86219000,0
1669590000000,1216.24000000,1216.25000000,1188.65000000,1193.88000000,49458.19370000,1669593599999,59367025.10671000,53176,23338.60040000,28007256.07329100,0
1669593600000,1193.88000000,1199.25000000,1192.06000000,1194.79000000,14456.04470000,1669597199999,17294388.75612600,24970,6848.50650000,8193559.96057900,0
1669597200000,1194.80000000,1196.91000000,1159.71000000,1164.00000000,69921.45510000,1669600799999,82163153.37232900,82081,30734.95290000,36099406.66471000,0
1669600800000,1164.00000000,1171.05000000,1158.12000000,1163.81000000,59365.56980000,1669604399999,69116970.41629400,55739,33414.54100000,38899891.26755200,0
1669604400000,1163.80000000,1173.30000000,1163.04000000,1172.54000000,16408.78820000,1669607999999,19189433.87345200,29961,8819.68470000,10313145.45821000,0
